,sub_distances,safety,age,income,count,BoroCT2010
0,0.383302010148,-0.244306107849,0.173694779116,-0.173234492841,3,1000202
1,-0.196665575095,0.16173127162,0.0361947791165,-0.184945794078,4,1000600
2,-0.122057796829,-0.0925404028056,-0.113805220884,0.061035828967,89,1000700
3,-0.0489069520478,0.106958411523,0.0611947791165,-0.179098580996,4,1000800
4,-0.139298039534,-0.0506253881601,-0.101305220884,0.226295536353,70,1000900
5,0.741413457898,0.129823474059,0.0486947791165,-0.205613540749,3,1001002
6,0.311139005935,0.425298694762,0.123694779116,-0.119881837548,3,1001200
7,-0.193231697316,0.0241025530594,-0.151305220884,0.148611133984,80,1001300
8,0.00592742219904,-0.131009345637,0.223694779116,0.00233377527051,3,1001401
9,-0.17351272309,-0.072058080816,0.0486947791165,-0.131515091568,15,1001402
10,-0.0360658811079,-0.000759152353443,0.198694779116,0.0757403464243,38,1001501
11,-0.0928686100402,0.0905182747693,-0.226305220884,0.070551261222,50,1001502
12,-0.0291463692187,0.116695159674,0.0361947791165,-0.161265846728,32,1001600
13,-0.188798349005,0.0572993623979,-0.0888052208835,-0.15379440779,141,1001800
14,0.692235002634,-0.0496288580839,0.0361947791165,-0.181060308329,2,1002000
15,-0.184768914602,-0.0436417888992,-0.0513052208835,0.53003420896,118,1002100
16,0.149327287379,0.221221803194,0.0736947791165,-0.149651577165,8,1002201
17,0.361597125867,-0.0751374709494,-0.101305220884,0.0719856424974,15,1002202
18,0.460414052458,-0.309149255411,0.0736947791165,-0.200504612147,1,1002500
19,0.47891360315,0.0784172006848,0.0236947791165,-0.105966229792,9,1002601
20,0.369498418184,0.0119192745704,0.0486947791165,-0.0302646485976,16,1002602
21,0.137489923298,0.0121728019356,0.298694779116,-0.107265610477,6,1002700
22,0.242015368788,0.117273623054,-0.0513052208835,-0.15718629763,23,1002800
23,-0.0895549443215,0.0379934406228,0.173694779116,-0.159093180972,33,1002900
24,-0.0847913990233,0.0445753828796,-0.126305220884,-0.011486910195,106,1003001
25,0.0639579166312,0.0103250362034,0.0486947791165,-0.0785484535892,59,1003002
26,-0.194047667988,-0.00406112932973,-0.163805220884,-0.0528350598431,40,1003100
27,0.206264005917,0.022251368178,-0.0513052208835,-0.105185757627,118,1003200
28,-0.158395719343,-0.0313672630533,-0.0638052208835,0.221945986074,145,1003300
29,-0.0986672965717,0.00224017043606,-0.0513052208835,-0.0739204645918,81,1003400
30,-0.107941256191,0.0760909282568,-0.101305220884,-0.0622682261132,26,1003601
31,-0.0863820635309,-0.0471759886024,-0.0513052208835,-0.0279443259462,41,1003602
32,-0.130700349968,0.0300485063503,0.0486947791165,0.114983330612,112,1003700
33,0.0287424727991,0.064995063181,-0.113805220884,-0.103160748768,159,1003800
34,-0.0200032188793,0.0489685426684,-0.00130522088353,0.0322068747153,112,1003900
35,-0.0689929276019,-0.118647914449,-0.176305220884,-0.0235230566031,148,1004000
36,-0.165780043771,0.0105587724716,-0.00130522088353,-0.0530502170345,78,1004100
