,sub_distances,safety,age,income,count,BoroCT2010
0,0.330889676999,0.533302829789,-0.104320987654,0.0821456198038,1,1000100
1,-0.0189042106376,0.129461009477,0.0331790123457,-0.190568229569,7,1000600
2,-0.020728679345,-0.10447481111,-0.116820987654,0.0554133934753,97,1000700
3,0.00574000020456,-0.206061318224,0.0581790123457,-0.184721016488,4,1000800
4,-0.0223410237734,-0.0233401398514,-0.104320987654,0.220673100861,64,1000900
5,0.0546100604819,-0.244275894,0.145679012346,-0.0530701280151,1,1001001
6,0.0712328731712,0.00506680948408,0.0456790123457,-0.211235976241,2,1001002
7,0.0204256128799,-0.0643698743371,0.120679012346,-0.12550427304,7,1001200
8,-0.0274028142735,0.00143702466611,-0.154320987654,0.142988698492,90,1001300
9,-0.0251338459822,0.0383522630939,0.220679012346,-0.00328866022122,4,1001401
10,-0.0253159790814,-0.0854198433808,0.0456790123457,-0.13713752706,18,1001402
11,-0.0112531299354,0.154267778109,0.195679012346,0.0701179109325,35,1001501
12,-0.0152067023643,-0.0132606872921,-0.229320987654,0.0649288257303,54,1001502
13,-0.0119637220269,-0.0425162830122,0.0331790123457,-0.16688828222,47,1001600
14,-0.0248477896983,-0.0163109834891,-0.0918209876543,-0.159416843282,113,1001800
15,0.0575745785675,-0.0626073968082,0.0331790123457,-0.18668274382,2,1002000
16,-0.027451921061,0.113883053977,-0.0543209876543,0.524411773468,123,1002100
17,0.0242637512877,-0.162892787999,0.0706790123457,-0.155274012657,6,1002201
18,0.0272556012449,-0.0733382935968,-0.104320987654,0.0663632070057,15,1002202
19,0.0767649983556,-0.466697170211,0.0581790123457,-0.170900331022,1,1002400
20,0.0351786821377,-0.332428049475,0.0706790123457,-0.206127047639,2,1002500
21,0.0379292340084,0.279740653115,0.0206790123457,-0.111588665284,10,1002601
22,0.0331957131449,0.239785770894,0.0456790123457,-0.0358870840893,22,1002602
23,0.0116362018906,0.144694069073,0.295679012346,-0.112888045969,6,1002700
24,0.0233647577426,-0.145619879167,-0.0543209876543,-0.162808733122,24,1002800
25,-0.01404024196,-0.0539851264068,0.170679012346,-0.164715616464,28,1002900
26,-0.0160647778593,0.0563501941128,-0.129320987654,-0.0171093456867,104,1003001
27,-0.000647100441665,-0.03820878115,0.0456790123457,-0.084170889081,57,1003002
28,-0.0266948069865,-0.0130872296294,-0.166820987654,-0.0584574953349,54,1003100
29,0.0150229280016,-0.003550632369,-0.0543209876543,-0.110808193119,111,1003200
30,-0.0221319676335,0.0495088381732,-0.0668209876543,0.216323550582,125,1003300
31,-0.0139296050525,-0.124973864884,-0.0543209876543,-0.0795429000835,89,1003400
32,-0.0222303108468,0.116039973991,-0.104320987654,-0.067890661605,39,1003601
33,-0.0165398982275,-0.0705759427101,-0.0543209876543,-0.0335667614379,73,1003602
34,-0.0217016890951,-0.0221857038877,0.0456790123457,0.109360895121,141,1003700
35,-0.00637949039827,0.0915841923767,-0.116820987654,-0.10878318426,119,1003800
36,-0.00724293452604,0.141886096483,-0.00432098765432,0.0265844392236,106,1003900
37,-0.0145662603522,-0.0931313221406,-0.179320987654,-0.0291454920949,135,1004000
38,-0.0244645933318,0.106707717023,-0.00432098765432,-0.0586726525262,56,1004100
39,-0.0224596839951,0.0400835876972,-0.241820987654,-0.0987404059476,84,1004200
40,-0.0268169072074,-0.0294792376391,-0.0793209876543,-0.0915410775755,142,1004300
41,0.000341845708322,0.0776968867511,-0.0793209876543,-0.032672382525,47,1004400
42,-0.0263646333063,-0.0596811603506,0.0956790123457,0.0779606014943,66,1004500
43,-0.018398715402,0.0436162457671,-0.00432098765432,-0.00436444617779,104,1004700
44,-0.017160435771,-0.0642073067042,-0.104320987654,0.0457545230927,116,1004800
45,-0.0202346567746,0.014620648137,-0.0543209876543,0.118941718287,138,1004900
46,-0.0182612519593,-0.0404142359962,0.0206790123457,0.149742946792,143,1005000
47,-0.0189072780478,0.0618263362536,-0.166820987654,0.0207414449105,196,1005200
48,-0.0172592354075,0.137688999416,0.0581790123457,0.0642749166194,134,1005400
49,-0.0197892889574,0.0328027986934,-0.00432098765432,0.0410463774946,47,1005501
50,-0.025028732818,0.0429972227673,-0.00432098765432,0.196592370508,117,1005502
51,-0.0263143930697,0.0424251010607,0.0456790123457,0.329416076612,187,1005600
52,-0.0277643887802,0.221763064611,-0.0293209876543,0.0712844004109,75,1005700
53,-0.0259504494187,-0.249931288642,0.00817901234568,0.108386359607,136,1005800
54,-0.0111196477509,0.0364873624131,-0.0293209876543,0.0822363233256,46,1005900
55,0.0254487884703,-0.034355113084,0.0456790123457,0.0235595822398,18,1006000
56,-0.0237342863408,0.0117200135611,-0.129320987654,-0.0182399756332,130,1006100
57,0.0519104084165,-0.12366606013,-0.0793209876543,-0.122165117806,63,1006200
58,-0.0154020428069,0.0169376691711,0.00817901234568,0.0298202346302,108,1006300
59,0.0149940740267,-0.0223921699196,-0.0293209876543,0.0639838215959,107,1006400
60,-0.0112039430273,0.0442108057206,-0.179320987654,0.00634278816636,148,1006500
61,0.0188714934416,0.234320909808,-0.00432098765432,-0.0272301712153,82,1006600
62,-0.016974824834,0.0815407424768,-0.0793209876543,0.127602849929,89,1006700
63,-0.0176375449223,0.0510685036471,-0.129320987654,0.0988350678201,145,1006800
64,0.00140447552914,-0.0883984353664,-0.0668209876543,0.0509077487631,39,1006900
65,0.0186338640435,-0.00835290690197,-0.129320987654,0.0779732577997,123,1007000
66,-0.0259205484062,0.0358485727401,-0.0668209876543,0.0645470271849,113,1007100
67,-0.0141477403686,0.00612443309914,-0.154320987654,0.0960422431015,193,1007200
68,-0.0222233486095,-0.0152868142327,0.0206790123457,0.0186426076031,128,1007300
69,-0.0200606985582,0.0798471746712,-0.0793209876543,0.292046225619,180,1007400
70,0.00688312308309,-0.0611401154555,0.0706790123457,0.0546181556211,70,1007500
71,-0.020208495257,0.141347093989,-0.229320987654,0.102395708398,171,1007600
72,-0.0184645623691,-0.0971410321747,-0.0543209876543,0.0626612376846,100,1007700
73,0.0140253369117,0.0375776929542,-0.104320987654,0.130589737997,91,1007800
74,0.00809699459728,-0.0254893773773,-0.0168209876543,0.0356906509383,192,1007900
75,-0.0164151103086,-0.00171387662272,0.0206790123457,0.176262125313,213,1008000
76,-0.0293906180354,0.0520725171053,-0.0418209876543,0.0341634567568,130,1008100
77,-0.0179860169559,0.0917736984815,0.120679012346,0.143081511398,160,1008200
78,-0.00719671492981,-0.0552619462532,-0.0918209876543,-0.0777225014943,150,1008300
79,-0.018171024458,0.0246028055658,-0.154320987654,0.0845671928981,107,1008400
80,0.042623969655,0.000357102387213,-0.179320987654,0.085267508462,24,1008601
81,0.0156776836207,0.0879421977529,0.495679012346,0.364157634856,32,1008603
82,-0.022240056993,0.0804611294538,-0.154320987654,-0.00141763641049,129,1008700
83,0.00228815624449,0.0432326413561,-0.0418209876543,-0.00594015619652,108,1008800
84,0.00412766895004,0.0334425078845,-0.00432098765432,0.171511792031,66,1008900
85,0.00725644727344,0.00874069196989,-0.0293209876543,0.184277785382,118,1009000
86,-0.0289497982123,-0.0184003047796,0.0206790123457,0.0432169338658,170,1009100
87,-0.0193077863304,-0.134198250518,-0.104320987654,0.189125150339,310,1009200
88,-0.000522937203032,-0.0399501360995,0.0706790123457,0.100619606877,81,1009300
89,-0.0128536812676,-0.0520209911447,0.595679012346,-0.131113125703,207,1009400
90,-0.0231518865228,0.00100302484494,-0.154320987654,-0.0344695778877,167,1009500
91,-0.0191837442851,0.146661019823,0.0956790123457,0.00764005946693,120,1009600
92,0.00380294594871,0.12459807786,0.108179012346,-0.0636191585422,33,1009700
93,-0.0136693762566,-0.10185391582,0.0331790123457,0.012993676639,187,1009800
94,0.0179645827845,0.0783051441416,-0.104320987654,0.255634035066,201,1009900
95,-0.0238148131714,0.0699570157558,0.0456790123457,0.00661067996339,247,1010000
96,-0.0280574201027,-0.057801689597,-0.0668209876543,0.0525509590771,392,1010100
97,-0.0185558298659,-0.024852766644,-0.0293209876543,-0.0835127612017,201,1010200
98,-0.0160593056598,-0.00550387284896,-0.0793209876543,-0.0527410640755,88,1010300
99,-0.0179259967147,0.122044388579,0.245679012346,0.00533661188934,163,1010400
100,0.0315554472779,-0.069787013834,0.570679012346,0.461577436068,43,1010601
101,0.0271136403309,-0.103789938807,0.0206790123457,0.126020811758,38,1010602
102,-0.00111574392686,-0.0636438565922,0.0956790123457,0.00435574822307,132,1010800
103,-0.0238319423781,-0.0260820018875,-0.104320987654,0.0679410264087,152,1010900
104,-1.03476169544e-05,-0.0495482479086,-0.0293209876543,-0.00896079441181,110,1011000
105,-0.0136290844652,0.019130180016,-0.141820987654,-0.0395974909474,90,1011100
106,-0.0252886703394,-0.118997600956,0.420679012346,0.565308514891,118,1011201
107,-0.0155929827723,-0.130228530998,0.420679012346,0.779807578325,126,1011202
108,-0.0208632191936,-0.15444517167,0.0206790123457,0.300374074553,108,1011203
109,-0.0272947263444,0.030908685076,-0.116820987654,-0.00956196891695,206,1011300
110,-0.0154457052204,0.110778202282,0.195679012346,0.467732619247,126,1011401
111,-0.0307988755405,0.0838470113117,0.295679012346,0.301643923859,128,1011402
112,-0.00804529290693,-0.0547613972329,-0.0918209876543,-0.0334634016107,142,1011500
113,0.0220775251801,0.147808456719,-0.0168209876543,-0.0850526116885,101,1011600
114,0.0195849790447,-0.231254485473,-0.104320987654,-0.022298430889,49,1011700
115,0.00749233572638,0.0341706431226,-0.0418209876543,0.0309825053401,93,1011800
116,-0.0225815326075,0.0332293848798,0.233179012346,-0.151023603437,251,1011900
117,-0.0237082771719,-0.0310840691522,0.158179012346,0.0420715382296,139,1012000
118,-0.0088114130644,0.0127270086516,0.0706790123457,-0.0893515367463,153,1012100
119,-0.00369299442394,0.0137771387876,0.220679012346,0.192251257766,104,1012200
120,0.0401195728085,-0.0939521189811,-0.0918209876543,-0.0323559748907,130,1012400
121,-0.0265410785795,0.0244822177442,-0.129320987654,0.0407616106237,209,1012500
122,0.013149311425,0.0342683018002,0.0456790123457,0.165221608261,108,1012600
123,-0.00488940599867,-0.0948526129183,0.0706790123457,-0.0265551682622,117,1012700
124,-0.0161856901533,0.0365230730977,0.133179012346,0.149428648542,142,1012800
125,0.0397534219292,-0.154055307534,-0.0293209876543,0.115904204998,118,1012900
126,0.000425740064212,0.0388702203288,0.270679012346,0.212821972763,119,1013000
127,-0.025898943645,-0.0439360034705,0.0956790123457,0.128986605983,246,1013100
128,0.0523036584251,0.00609305953764,-0.104320987654,-0.0494567528316,91,1013200
129,-0.00922189810149,-0.0235607965769,-0.0793209876543,-0.00198506076797,113,1013300
130,0.00807341960587,-0.0567864974965,-0.0168209876543,-0.00233310916569,147,1013400
131,0.051615338564,-0.110739884763,0.108179012346,-0.0666018278413,90,1013500
132,0.0599063087382,0.0374238478778,0.0456790123457,0.0247556030974,113,1013600
133,-0.0248928685751,-0.0295891543485,-0.00432098765432,0.0599865384828,276,1013700
134,0.0142047806751,0.0567570898922,-0.0293209876543,-0.00991001731466,112,1013800
135,0.00158037159757,-0.00745820847566,0.0956790123457,0.0604189622496,119,1013900
136,-0.014339341021,0.0521570728638,0.0331790123457,0.111617936245,141,1014000
137,0.00351538957982,0.119189136378,0.370679012346,0.569202438177,114,1014200
138,-0.00203034707653,0.0530373223531,-0.00432098765432,-0.141406920739,257,1014300
139,0.063058334048,0.0800154665622,0.245679012346,0.193044386236,35,1014401
140,0.0637787634352,0.0324353548701,0.0706790123457,0.14121681574,45,1014402
141,-0.018227140467,0.0225000644781,-0.0293209876543,0.0419323188706,152,1014500
142,0.00444927957326,-0.174505141128,-0.104320987654,0.0864529823985,60,1014601
143,0.00774800779291,-0.0246089217777,-0.0543209876543,0.10878714261,63,1014602
144,0.0298245223779,-0.0307597497752,-0.0293209876543,0.0360260430306,19,1014700
145,-0.0305855412981,-0.100691501267,0.0456790123457,0.395486209419,57,1014801
146,-0.020978532847,0.120731688927,0.0456790123457,0.164318791811,108,1014802
147,-0.0224449909296,0.0050354013199,0.0706790123457,0.0731237834582,135,1014900
148,-6.10032066902e-05,0.207778637975,0.345679012346,0.306136912266,42,1015001
149,-0.00247879593714,0.00965992934582,0.445679012346,0.36168543654,94,1015002
150,0.0309259566983,0.185558643874,0.0206790123457,-0.0431307095302,48,1015100
151,0.05201800929,0.0715535197642,0.00817901234568,-0.0899231798722,44,1015200
152,-0.0205286708472,0.019330948417,-0.0293209876543,0.0474905463128,135,1015300
153,0.0110493308857,0.0834647056905,-0.0543209876543,-0.100027130327,80,1015400
154,0.0136249694734,0.0133206461641,0.0456790123457,-0.00586421836429,51,1015500
155,0.000331273228161,-0.174133735984,-0.104320987654,0.00951530204611,23,1015601
156,7.3634408713e-05,0.0939799179814,0.0206790123457,-0.137276746419,11,1015602
